Number of patients in each hospital given their age group. Patients in queue is the total for all age groups, and prints the same value for all age groups.
Time,AgeGroup,H_Achterhoek,H_Agglomeratie_s_Gravenhage,H_AgglomeratieHaarlem,H_AgglomeratieLeidenenBollenstreek,H_Alkmaarenomgeving,H_Arnhem_Nijmegen,H_DelftenWestland,H_Delfzijlenomgeving,H_Flevoland,H_Groot_Amsterdam,H_Groot_Rijnmond,H_HetGooienVechtstreek,H_IJmond,H_KopvanNoord_Holland,H_Midden_Limburg,H_Midden_Noord_Brabant,H_Noord_Drenthe,H_Noord_Friesland,H_Noord_Limburg,H_Noord_Overijssel,H_Noordoost_Noord_Brabant,H_Oost_Groningen,H_Oost_Zuid_Holland,H_OverigGroningen,H_OverigZeeland,H_Twente,H_Utrecht,H_Veluwe,H_West_Noord_Brabant,H_Zaanstreek,H_Zeeuwsch_Vlaanderen,H_Zuid_Limburg,H_Zuidoost_Drenthe,H_Zuidoost_Friesland,H_Zuidoost_Noord_Brabant,H_Zuidoost_Zuid_Holland,H_Zuidwest_Drenthe,H_Zuidwest_Friesland,H_Zuidwest_Gelderland,H_Zuidwest_Overijssel,Patients in queue
32,Age_60_69,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,3,0,0,0,0,0,0
32,Age_70_79,2,0,2,0,1,2,0,0,0,1,1,2,1,0,0,1,1,0,2,2,1,0,1,0,0,1,3,0,2,0,0,2,0,0,1,0,0,0,2,0,0
32,Age_80_150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Age_10_19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Age_30_39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Age_40_49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,Age_50_59,1,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,Age_60_69,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,4,0,0,0,0,0,0
33,Age_70_79,2,0,2,1,1,2,0,0,0,0,1,1,1,0,0,1,1,0,3,2,1,0,2,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,0
33,Age_80_150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Age_10_19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Age_30_39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,Age_40_49,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,Age_50_59,1,0,1,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,3,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,Age_60_69,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,4,1,0,0,1,0,0
34,Age_70_79,2,0,2,1,1,2,0,0,0,0,1,1,1,0,0,1,1,0,3,1,1,0,1,0,0,0,3,0,2,0,0,2,0,1,0,0,0,0,2,0,0
34,Age_80_150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Age_10_19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Age_30_39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,Age_40_49,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0
35,Age_50_59,1,0,1,1,0,1,0,0,0,0,3,0,0,0,2,0,0,0,3,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
35,Age_60_69,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,1,4,1,0,0,1,0,0
35,Age_70_79,2,0,2,1,1,2,0,0,0,0,2,1,1,0,0,2,0,0,3,0,1,0,1,0,0,0,3,0,2,0,0,2,0,1,0,0,0,0,1,0,0
35,Age_80_150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Age_30_39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36,Age_40_49,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0
36,Age_50_59,2,0,1,2,0,1,0,0,0,0,2,0,0,0,2,0,0,0,3,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
36,Age_60_69,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,1,4,1,0,0,0,0,0
36,Age_70_79,1,0,2,1,1,2,0,0,0,0,2,1,1,0,0,2,0,0,2,0,1,0,1,0,0,0,4,0,2,0,0,2,0,1,0,0,0,0,1,0,0
36,Age_80_150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Age_30_39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,Age_40_49,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1,0,0
37,Age_50_59,2,0,0,2,0,1,0,0,0,0,2,0,0,0,2,0,0,0,3,0,6,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0
37,Age_60_69,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,2,3,0,0,1,0,1,5,1,0,0,0,0,0
37,Age_70_79,1,0,2,1,1,2,0,0,0,0,2,1,1,0,0,2,0,0,3,0,0,0,1,0,0,0,4,0,2,0,0,2,0,1,0,0,0,0,1,0,0
37,Age_80_150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Age_30_39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,Age_40_49,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1,0,0
38,Age_50_59,2,0,0,2,0,1,0,0,0,0,2,0,0,0,2,0,0,0,3,0,6,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0
38,Age_60_69,3,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,1,2,4,0,0,1,0,1,5,1,0,0,0,0,0
38,Age_70_79,1,0,2,1,1,1,0,0,0,0,2,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,4,1,2,0,0,2,0,1,0,0,0,0,1,0,0
38,Age_80_150,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Age_30_39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
39,Age_40_49,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1,0,0
39,Age_50_59,2,0,0,1,1,1,0,0,0,0,2,0,0,0,2,0,0,0,3,0,6,0,0,0,0,1,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0
39,Age_60_69,2,0,0,1,1,1,0,0,1,0,2,0,0,0,1,1,0,0,1,0,3,0,0,0,0,1,1,2,5,0,0,1,0,1,5,1,0,0,0,0,0
39,Age_70_79,1,0,3,1,1,1,0,0,0,1,2,0,1,0,0,2,0,0,3,0,1,0,1,0,0,0,4,1,3,0,0,2,0,1,0,0,0,0,1,0,0
39,Age_80_150,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Age_30_39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
40,Age_40_49,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1,0,0
40,Age_50_59,2,0,1,2,1,1,0,0,0,0,2,0,0,0,2,0,0,0,3,0,6,0,0,0,0,2,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0
40,Age_60_69,2,0,0,1,2,1,0,0,1,0,2,0,0,0,2,2,0,0,1,0,3,0,1,0,0,1,2,2,5,0,0,2,0,1,4,1,0,0,0,0,0
40,Age_70_79,1,0,4,2,1,1,0,0,0,1,2,0,1,0,0,1,0,0,2,0,2,0,1,0,0,0,3,1,3,0,0,2,0,1,1,0,0,0,1,0,0
40,Age_80_150,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Age_30_39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
41,Age_40_49,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1,0,0
41,Age_50_59,2,1,1,2,1,1,0,0,0,0,3,0,0,0,2,0,0,0,3,0,5,0,0,0,0,2,1,1,4,0,0,1,0,0,3,0,0,0,1,0,0
41,Age_60_69,3,0,1,1,3,1,0,0,1,0,2,0,0,0,2,2,0,0,1,0,3,0,1,0,0,1,3,2,5,0,0,2,0,1,5,2,0,0,0,0,0
41,Age_70_79,1,0,4,2,1,1,0,0,0,1,2,1,1,0,0,1,0,0,2,0,2,0,2,0,0,0,4,1,4,0,0,2,0,1,1,0,0,0,1,0,0
41,Age_80_150,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Age_30_39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
42,Age_40_49,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,3,0,0,0,0,0,0,1,0,0
42,Age_50_59,2,1,1,2,1,1,0,0,0,1,2,0,0,0,1,0,0,0,3,0,5,0,1,0,0,1,1,1,4,0,0,1,0,0,3,1,0,0,1,0,0
42,Age_60_69,3,0,1,1,3,1,0,0,1,1,3,0,0,0,2,4,0,1,1,0,3,0,1,0,0,1,4,2,6,0,0,2,0,1,6,3,0,0,0,0,0
42,Age_70_79,1,0,5,2,1,1,0,0,1,1,2,1,2,0,1,1,0,0,1,0,2,0,3,0,0,0,4,2,4,0,0,2,0,1,3,0,0,0,1,0,0
42,Age_80_150,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
43,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Age_30_39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
43,Age_40_49,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,1,0,0
43,Age_50_59,2,1,1,2,1,1,0,0,0,1,1,0,0,0,2,1,0,0,3,0,6,0,2,0,0,1,2,1,3,0,0,1,0,0,3,1,0,0,1,0,0
43,Age_60_69,3,0,1,1,3,1,0,0,1,1,2,0,0,0,4,5,0,1,3,0,1,0,2,0,0,1,4,2,6,0,0,2,0,1,6,3,0,0,0,0,0
43,Age_70_79,2,0,5,2,1,1,0,0,1,1,4,1,2,0,2,1,0,0,1,0,3,0,3,0,0,2,4,4,3,0,0,3,0,1,2,0,0,0,1,0,0
43,Age_80_150,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
44,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Age_20_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Age_30_39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0
44,Age_40_49,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,1,1,0,0,2,1,0,0,0,0,0,1,0,0
44,Age_50_59,2,1,1,3,1,1,0,0,1,2,1,0,0,0,3,2,0,0,2,0,8,0,2,0,0,1,2,1,4,0,0,1,0,0,3,1,0,0,1,0,0
44,Age_60_69,2,0,1,1,3,1,0,0,1,2,2,0,0,0,4,5,0,1,3,0,1,0,1,0,0,1,4,3,7,0,0,2,0,1,6,3,0,0,0,1,0
44,Age_70_79,2,0,5,2,1,1,0,0,1,2,5,2,2,0,1,1,0,0,2,0,6,0,3,0,0,2,4,4,3,0,0,3,0,1,3,2,0,0,2,0,0
44,Age_80_150,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
45,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Age_20_29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Age_30_39,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0
45,Age_40_49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,2,2,0,0,0,0,0,1,0,0
45,Age_50_59,2,1,1,2,1,2,0,0,1,2,1,0,0,0,3,2,0,0,2,1,9,0,2,0,0,1,2,1,4,0,0,1,0,0,2,1,0,0,1,1,0
45,Age_60_69,2,1,1,1,3,1,0,0,1,2,3,0,0,0,6,7,0,1,4,0,1,0,1,0,0,1,4,3,6,0,0,2,0,1,6,3,0,0,0,1,0
45,Age_70_79,2,0,5,2,1,1,0,0,1,2,8,2,3,0,1,1,0,0,3,0,6,0,3,0,1,4,4,4,3,0,0,4,0,1,4,3,0,0,2,1,0
45,Age_80_150,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
46,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Age_20_29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Age_30_39,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0
46,Age_40_49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,2,2,0,0,0,0,0,1,0,0
46,Age_50_59,2,1,1,2,1,2,0,0,1,2,1,0,0,0,3,3,0,0,1,1,9,0,2,0,0,1,3,1,5,0,0,1,0,0,4,1,0,0,3,1,0
46,Age_60_69,3,1,2,1,3,0,0,0,1,2,3,0,0,0,6,7,0,1,5,0,1,0,1,0,0,1,4,4,7,0,0,4,0,1,9,3,0,0,0,1,0
46,Age_70_79,2,0,6,2,1,2,0,0,2,1,7,2,3,0,2,1,0,0,3,0,6,0,3,0,1,4,5,4,4,0,0,5,0,1,4,3,0,0,2,1,0
46,Age_80_150,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
47,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Age_20_29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Age_30_39,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,2,0,0
47,Age_40_49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,4,1,1,0,0,2,2,0,0,0,0,0,1,0,0
47,Age_50_59,2,2,1,3,1,3,0,0,2,2,1,0,0,0,3,3,0,0,1,1,8,0,2,0,1,1,4,1,6,0,1,1,0,0,4,1,0,0,3,1,0
47,Age_60_69,3,2,4,2,3,1,0,0,1,2,4,0,1,0,7,7,0,1,6,0,2,0,1,0,1,1,5,3,7,0,1,4,0,1,8,5,0,0,0,1,0
47,Age_70_79,2,2,5,1,1,1,0,0,2,3,7,2,4,0,2,1,0,0,3,0,6,0,3,0,1,4,7,4,4,0,0,5,0,1,4,4,0,0,2,2,0
47,Age_80_150,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
48,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Age_10_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Age_20_29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Age_30_39,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0
48,Age_40_49,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,4,2,1,0,0,2,2,0,0,0,0,0,1,0,0
48,Age_50_59,2,2,1,3,1,3,0,0,1,3,3,1,0,0,3,4,0,0,0,1,7,0,3,0,1,4,4,2,5,0,1,1,0,0,5,1,0,0,3,1,0
48,Age_60_69,3,2,4,2,1,1,0,0,0,3,6,0,1,0,8,8,0,1,6,1,3,0,1,0,1,2,7,4,7,0,1,5,0,1,10,5,0,0,0,0,0
48,Age_70_79,2,2,4,1,1,2,0,0,2,3,7,2,4,0,3,1,0,0,3,0,4,0,3,0,1,5,9,5,4,0,0,5,0,1,6,4,0,0,2,2,0
48,Age_80_150,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
